event_id,shipment_id,warehouse_id,event_type,event_timestamp,part_id,quantity,status
WMS-00303-5,SH-00303,W-MAN,Pick Completed,2026-06-17T01:21,UT-PUMP-090,11,Completed
WMS-00303-6,SH-00303,W-GLA,Pack Completed,2026-06-17T03:42,UT-PUMP-090,14,Exception
WMS-00303-7,SH-00303,W-COV,Shipment Created,2026-06-17T05:48,UT-PUMP-090,15,Exception
WMS-00304-0,SH-00304,W-MAN,ASN Received,2026-06-15T12:18,UT-PUMP-018,15,Exception
WMS-00304-1,SH-00304,W-GLA,Goods Received,2026-06-15T14:13,UT-PUMP-018,13,Exception
WMS-00304-2,SH-00304,W-COV,Putaway Completed,2026-06-15T16:24,UT-PUMP-018,10,Exception
WMS-00304-3,SH-00304,W-COV,Stock Adjustment,2026-06-15T18:16,UT-PUMP-018,10,Open
WMS-00304-4,SH-00304,W-COV,Pick Started,2026-06-15T20:50,UT-PUMP-018,20,Completed
WMS-00304-5,SH-00304,W-LON,Pick Completed,2026-06-15T22:56,UT-PUMP-018,1,Open
WMS-00305-0,SH-00305,W-COV,ASN Received,2026-06-13T10:03,UT-VALVE-016,1,Completed
WMS-00305-1,SH-00305,W-COV,Goods Received,2026-06-13T12:43,UT-VALVE-016,12,Exception
WMS-00305-2,SH-00305,W-LON,Putaway Completed,2026-06-13T14:48,UT-VALVE-016,22,Open
WMS-00305-3,SH-00305,W-COV,Stock Adjustment,2026-06-13T16:37,UT-VALVE-016,20,Open
WMS-00305-4,SH-00305,W-MAN,Pick Started,2026-06-13T18:01,UT-VALVE-016,12,Open
WMS-00306-0,SH-00306,W-LON,ASN Received,2026-06-19T11:52,UT-PIPEW-013,12,Completed
WMS-00306-1,SH-00306,W-GLA,Goods Received,2026-06-19T13:02,UT-PIPEW-013,13,Completed
WMS-00306-2,SH-00306,W-MAN,Putaway Completed,2026-06-19T15:07,UT-PIPEW-013,11,Open
WMS-00306-3,SH-00306,W-LON,Stock Adjustment,2026-06-19T17:55,UT-PIPEW-013,16,Completed
WMS-00306-4,SH-00306,W-GLA,Pick Started,2026-06-19T19:59,UT-PIPEW-013,14,Completed
WMS-00306-5,SH-00306,W-MAN,Pick Completed,2026-06-19T21:54,UT-PIPEW-013,6,Completed
WMS-00307-0,SH-00307,W-COV,ASN Received,2026-06-07T18:59,UT-VALVE-002,23,Open
WMS-00307-1,SH-00307,W-MAN,Goods Received,2026-06-07T20:59,UT-VALVE-002,21,Completed
WMS-00307-2,SH-00307,W-LON,Putaway Completed,2026-06-07T22:31,UT-VALVE-002,6,Open
WMS-00308-0,SH-00308,W-MAN,ASN Received,2026-06-08T17:48,UT-PUMP-069,12,Exception
WMS-00308-1,SH-00308,W-MAN,Goods Received,2026-06-08T19:22,UT-PUMP-069,5,Open
WMS-00308-2,SH-00308,W-LON,Putaway Completed,2026-06-08T21:55,UT-PUMP-069,17,Exception
WMS-00308-3,SH-00308,W-GLA,Stock Adjustment,2026-06-08T23:07,UT-PUMP-069,15,Completed
WMS-00308-4,SH-00308,W-GLA,Pick Started,2026-06-09T01:37,UT-PUMP-069,10,Exception
WMS-00308-5,SH-00308,W-LON,Pick Completed,2026-06-09T03:12,UT-PUMP-069,9,Open
WMS-00309-0,SH-00309,W-GLA,ASN Received,2026-06-08T15:26,UT-EV-027,11,Exception
WMS-00309-1,SH-00309,W-MAN,Goods Received,2026-06-08T17:59,UT-EV-027,11,Exception
WMS-00309-2,SH-00309,W-MAN,Putaway Completed,2026-06-08T19:30,UT-EV-027,17,Completed
WMS-00309-3,SH-00309,W-COV,Stock Adjustment,2026-06-08T21:32,UT-EV-027,19,Completed
WMS-00309-4,SH-00309,W-GLA,Pick Started,2026-06-08T23:27,UT-EV-027,22,Open
WMS-00309-5,SH-00309,W-MAN,Pick Completed,2026-06-09T01:18,UT-EV-027,9,Open
WMS-00310-0,SH-00310,W-COV,ASN Received,2026-06-15T14:34,UT-SENSO-012,20,Open
WMS-00310-1,SH-00310,W-GLA,Goods Received,2026-06-15T16:57,UT-SENSO-012,10,Completed
WMS-00310-2,SH-00310,W-GLA,Putaway Completed,2026-06-15T18:24,UT-SENSO-012,9,Exception
WMS-00310-3,SH-00310,W-GLA,Stock Adjustment,2026-06-15T20:39,UT-SENSO-012,22,Exception
WMS-00310-4,SH-00310,W-LON,Pick Started,2026-06-15T22:37,UT-SENSO-012,12,Open
WMS-00310-5,SH-00310,W-MAN,Pick Completed,2026-06-16T00:35,UT-SENSO-012,12,Open
WMS-00310-6,SH-00310,W-GLA,Pack Completed,2026-06-16T02:40,UT-SENSO-012,23,Exception
WMS-00310-7,SH-00310,W-GLA,Shipment Created,2026-06-16T04:48,UT-SENSO-012,17,Completed
WMS-00311-0,SH-00311,W-COV,ASN Received,2026-06-06T10:49,UT-METER-015,3,Exception
WMS-00311-1,SH-00311,W-MAN,Goods Received,2026-06-06T12:39,UT-METER-015,16,Exception
WMS-00311-2,SH-00311,W-COV,Putaway Completed,2026-06-06T14:17,UT-METER-015,11,Exception
WMS-00311-3,SH-00311,W-COV,Stock Adjustment,2026-06-06T16:56,UT-METER-015,1,Exception
WMS-00311-4,SH-00311,W-MAN,Pick Started,2026-06-06T18:53,UT-METER-015,4,Open
WMS-00311-5,SH-00311,W-LON,Pick Completed,2026-06-06T20:36,UT-METER-015,2,Open
WMS-00312-0,SH-00312,W-COV,ASN Received,2026-06-14T17:44,UT-SENSO-019,17,Open
WMS-00312-1,SH-00312,W-COV,Goods Received,2026-06-14T19:54,UT-SENSO-019,17,Exception
WMS-00312-2,SH-00312,W-COV,Putaway Completed,2026-06-14T21:02,UT-SENSO-019,10,Open
WMS-00313-0,SH-00313,W-LON,ASN Received,2026-06-15T11:36,UT-PUMP-018,6,Open
WMS-00313-1,SH-00313,W-GLA,Goods Received,2026-06-15T13:50,UT-PUMP-018,4,Completed
WMS-00313-2,SH-00313,W-LON,Putaway Completed,2026-06-15T15:18,UT-PUMP-018,8,Open
WMS-00313-3,SH-00313,W-COV,Stock Adjustment,2026-06-15T17:42,UT-PUMP-018,5,Exception
WMS-00313-4,SH-00313,W-MAN,Pick Started,2026-06-15T19:30,UT-PUMP-018,16,Completed
WMS-00313-5,SH-00313,W-LON,Pick Completed,2026-06-15T21:01,UT-PUMP-018,6,Exception
WMS-00313-6,SH-00313,W-LON,Pack Completed,2026-06-15T23:49,UT-PUMP-018,21,Open
WMS-00314-0,SH-00314,W-MAN,ASN Received,2026-06-10T10:59,UT-METER-001,17,Completed
WMS-00314-1,SH-00314,W-GLA,Goods Received,2026-06-10T12:40,UT-METER-001,9,Exception
WMS-00314-2,SH-00314,W-GLA,Putaway Completed,2026-06-10T14:29,UT-METER-001,4,Exception
WMS-00314-3,SH-00314,W-MAN,Stock Adjustment,2026-06-10T16:37,UT-METER-001,11,Completed
WMS-00314-4,SH-00314,W-COV,Pick Started,2026-06-10T18:36,UT-METER-001,14,Exception
WMS-00314-5,SH-00314,W-COV,Pick Completed,2026-06-10T20:26,UT-METER-001,16,Open
WMS-00315-0,SH-00315,W-LON,ASN Received,2026-06-19T10:28,UT-EV-089,21,Exception
WMS-00315-1,SH-00315,W-GLA,Goods Received,2026-06-19T12:32,UT-EV-089,8,Exception
WMS-00315-2,SH-00315,W-MAN,Putaway Completed,2026-06-19T14:13,UT-EV-089,13,Open
WMS-00315-3,SH-00315,W-LON,Stock Adjustment,2026-06-19T16:28,UT-EV-089,1,Open
WMS-00316-0,SH-00316,W-MAN,ASN Received,2026-06-20T08:10,UT-METER-030,9,Open
WMS-00316-1,SH-00316,W-MAN,Goods Received,2026-06-20T10:53,UT-METER-030,18,Exception
WMS-00316-2,SH-00316,W-COV,Putaway Completed,2026-06-20T12:03,UT-METER-030,20,Open
WMS-00317-0,SH-00317,W-COV,ASN Received,2026-06-21T10:30,UT-SENSO-079,1,Completed
WMS-00317-1,SH-00317,W-LON,Goods Received,2026-06-21T12:28,UT-SENSO-079,23,Exception
WMS-00317-2,SH-00317,W-MAN,Putaway Completed,2026-06-21T14:03,UT-SENSO-079,5,Completed
WMS-00317-3,SH-00317,W-COV,Stock Adjustment,2026-06-21T16:38,UT-SENSO-079,11,Completed
WMS-00318-0,SH-00318,W-LON,ASN Received,2026-06-03T17:56,UT-METER-054,3,Exception
WMS-00318-1,SH-00318,W-LON,Goods Received,2026-06-03T19:31,UT-METER-054,5,Completed
WMS-00318-2,SH-00318,W-COV,Putaway Completed,2026-06-03T21:01,UT-METER-054,9,Open
WMS-00318-3,SH-00318,W-GLA,Stock Adjustment,2026-06-03T23:47,UT-METER-054,14,Completed
WMS-00318-4,SH-00318,W-LON,Pick Started,2026-06-04T01:07,UT-METER-054,19,Completed
WMS-00318-5,SH-00318,W-COV,Pick Completed,2026-06-04T03:30,UT-METER-054,1,Open
WMS-00318-6,SH-00318,W-GLA,Pack Completed,2026-06-04T05:19,UT-METER-054,8,Open
WMS-00318-7,SH-00318,W-COV,Shipment Created,2026-06-04T07:09,UT-METER-054,8,Open
WMS-00319-0,SH-00319,W-GLA,ASN Received,2026-06-05T09:52,UT-METER-017,23,Open
WMS-00319-1,SH-00319,W-GLA,Goods Received,2026-06-05T11:07,UT-METER-017,13,Completed
WMS-00319-2,SH-00319,W-MAN,Putaway Completed,2026-06-05T13:06,UT-METER-017,4,Exception
WMS-00319-3,SH-00319,W-COV,Stock Adjustment,2026-06-05T15:20,UT-METER-017,18,Exception
WMS-00319-4,SH-00319,W-COV,Pick Started,2026-06-05T17:10,UT-METER-017,14,Exception
WMS-00320-0,SH-00320,W-GLA,ASN Received,2026-06-14T12:14,UT-PUMP-090,9,Exception
WMS-00320-1,SH-00320,W-GLA,Goods Received,2026-06-14T14:32,UT-PUMP-090,14,Open
WMS-00320-2,SH-00320,W-LON,Putaway Completed,2026-06-14T16:02,UT-PUMP-090,17,Completed
WMS-00320-3,SH-00320,W-COV,Stock Adjustment,2026-06-14T18:14,UT-PUMP-090,19,Exception
WMS-00321-0,SH-00321,W-COV,ASN Received,2026-06-06T10:24,UT-PIPEW-041,19,Exception
WMS-00321-1,SH-00321,W-MAN,Goods Received,2026-06-06T12:52,UT-PIPEW-041,8,Completed
WMS-00321-2,SH-00321,W-LON,Putaway Completed,2026-06-06T14:12,UT-PIPEW-041,15,Exception
WMS-00322-0,SH-00322,W-MAN,ASN Received,2026-06-20T08:48,UT-METER-087,19,Open
WMS-00322-1,SH-00322,W-MAN,Goods Received,2026-06-20T10:01,UT-METER-087,7,Exception
WMS-00322-2,SH-00322,W-GLA,Putaway Completed,2026-06-20T12:51,UT-METER-087,22,Completed
WMS-00322-3,SH-00322,W-COV,Stock Adjustment,2026-06-20T14:23,UT-METER-087,7,Open
WMS-00322-4,SH-00322,W-MAN,Pick Started,2026-06-20T16:17,UT-METER-087,14,Open
WMS-00323-0,SH-00323,W-GLA,ASN Received,2026-06-19T17:57,UT-PIPEW-058,5,Open
WMS-00323-1,SH-00323,W-MAN,Goods Received,2026-06-19T19:50,UT-PIPEW-058,12,Exception
WMS-00323-2,SH-00323,W-MAN,Putaway Completed,2026-06-19T21:26,UT-PIPEW-058,10,Completed
WMS-00323-3,SH-00323,W-MAN,Stock Adjustment,2026-06-19T23:22,UT-PIPEW-058,15,Completed
WMS-00323-4,SH-00323,W-COV,Pick Started,2026-06-20T01:18,UT-PIPEW-058,3,Completed
WMS-00323-5,SH-00323,W-COV,Pick Completed,2026-06-20T03:49,UT-PIPEW-058,18,Completed
WMS-00323-6,SH-00323,W-GLA,Pack Completed,2026-06-20T05:06,UT-PIPEW-058,18,Completed
WMS-00323-7,SH-00323,W-LON,Shipment Created,2026-06-20T07:04,UT-PIPEW-058,21,Completed
WMS-00324-0,SH-00324,W-LON,ASN Received,2026-06-10T18:27,UT-BOILE-042,11,Completed
WMS-00324-1,SH-00324,W-GLA,Goods Received,2026-06-10T20:19,UT-BOILE-042,13,Exception
WMS-00324-2,SH-00324,W-COV,Putaway Completed,2026-06-10T22:56,UT-BOILE-042,10,Exception
WMS-00324-3,SH-00324,W-MAN,Stock Adjustment,2026-06-11T00:57,UT-BOILE-042,5,Open
WMS-00324-4,SH-00324,W-LON,Pick Started,2026-06-11T02:14,UT-BOILE-042,21,Open
WMS-00324-5,SH-00324,W-LON,Pick Completed,2026-06-11T04:52,UT-BOILE-042,1,Completed
WMS-00324-6,SH-00324,W-COV,Pack Completed,2026-06-11T06:21,UT-BOILE-042,8,Completed
WMS-00324-7,SH-00324,W-GLA,Shipment Created,2026-06-11T08:31,UT-BOILE-042,24,Exception
WMS-00325-0,SH-00325,W-MAN,ASN Received,2026-06-16T10:37,UT-EV-027,2,Exception
WMS-00325-1,SH-00325,W-MAN,Goods Received,2026-06-16T12:23,UT-EV-027,1,Completed
WMS-00325-2,SH-00325,W-LON,Putaway Completed,2026-06-16T14:59,UT-EV-027,4,Exception
WMS-00326-0,SH-00326,W-COV,ASN Received,2026-06-10T10:33,UT-VALVE-065,5,Open
WMS-00326-1,SH-00326,W-MAN,Goods Received,2026-06-10T12:00,UT-VALVE-065,22,Open
WMS-00326-2,SH-00326,W-MAN,Putaway Completed,2026-06-10T14:19,UT-VALVE-065,8,Open
WMS-00326-3,SH-00326,W-GLA,Stock Adjustment,2026-06-10T16:32,UT-VALVE-065,17,Completed
WMS-00327-0,SH-00327,W-MAN,ASN Received,2026-06-09T17:03,UT-PIPEW-009,23,Completed
WMS-00327-1,SH-00327,W-COV,Goods Received,2026-06-09T19:38,UT-PIPEW-009,15,Exception
WMS-00327-2,SH-00327,W-COV,Putaway Completed,2026-06-09T21:05,UT-PIPEW-009,3,Open
WMS-00327-3,SH-00327,W-COV,Stock Adjustment,2026-06-09T23:00,UT-PIPEW-009,7,Open
WMS-00328-0,SH-00328,W-LON,ASN Received,2026-06-16T09:33,UT-METER-015,24,Completed
WMS-00328-1,SH-00328,W-LON,Goods Received,2026-06-16T11:08,UT-METER-015,15,Exception
WMS-00328-2,SH-00328,W-COV,Putaway Completed,2026-06-16T13:45,UT-METER-015,8,Open
WMS-00328-3,SH-00328,W-COV,Stock Adjustment,2026-06-16T15:26,UT-METER-015,4,Open
WMS-00328-4,SH-00328,W-COV,Pick Started,2026-06-16T17:35,UT-METER-015,23,Exception
WMS-00328-5,SH-00328,W-COV,Pick Completed,2026-06-16T19:49,UT-METER-015,20,Open
WMS-00328-6,SH-00328,W-MAN,Pack Completed,2026-06-16T21:08,UT-METER-015,7,Exception
WMS-00329-0,SH-00329,W-GLA,ASN Received,2026-06-09T15:54,UT-PIPEW-076,15,Open
WMS-00329-1,SH-00329,W-LON,Goods Received,2026-06-09T17:42,UT-PIPEW-076,16,Completed
WMS-00329-2,SH-00329,W-LON,Putaway Completed,2026-06-09T19:51,UT-PIPEW-076,15,Exception
WMS-00329-3,SH-00329,W-GLA,Stock Adjustment,2026-06-09T21:04,UT-PIPEW-076,14,Exception
WMS-00329-4,SH-00329,W-COV,Pick Started,2026-06-09T23:15,UT-PIPEW-076,19,Open
WMS-00329-5,SH-00329,W-MAN,Pick Completed,2026-06-10T01:05,UT-PIPEW-076,11,Completed
WMS-00329-6,SH-00329,W-COV,Pack Completed,2026-06-10T03:53,UT-PIPEW-076,14,Open
WMS-00330-0,SH-00330,W-GLA,ASN Received,2026-06-16T08:48,UT-VALVE-050,23,Exception
WMS-00330-1,SH-00330,W-LON,Goods Received,2026-06-16T10:44,UT-VALVE-050,10,Open
WMS-00330-2,SH-00330,W-MAN,Putaway Completed,2026-06-16T12:14,UT-VALVE-050,22,Exception
WMS-00330-3,SH-00330,W-GLA,Stock Adjustment,2026-06-16T14:14,UT-VALVE-050,10,Exception
WMS-00330-4,SH-00330,W-COV,Pick Started,2026-06-16T16:05,UT-VALVE-050,1,Open
WMS-00330-5,SH-00330,W-COV,Pick Completed,2026-06-16T18:52,UT-VALVE-050,4,Open
WMS-00330-6,SH-00330,W-LON,Pack Completed,2026-06-16T20:26,UT-VALVE-050,9,Completed
WMS-00330-7,SH-00330,W-LON,Shipment Created,2026-06-16T22:32,UT-VALVE-050,19,Open
WMS-00331-0,SH-00331,W-COV,ASN Received,2026-06-18T13:22,UT-PIPEW-041,3,Open
WMS-00331-1,SH-00331,W-COV,Goods Received,2026-06-18T15:01,UT-PIPEW-041,15,Completed
WMS-00331-2,SH-00331,W-COV,Putaway Completed,2026-06-18T17:52,UT-PIPEW-041,17,Open
WMS-00331-3,SH-00331,W-COV,Stock Adjustment,2026-06-18T19:23,UT-PIPEW-041,13,Open
WMS-00332-0,SH-00332,W-GLA,ASN Received,2026-06-16T18:08,UT-VALVE-062,1,Open
WMS-00332-1,SH-00332,W-LON,Goods Received,2026-06-16T20:43,UT-VALVE-062,7,Completed
WMS-00332-2,SH-00332,W-LON,Putaway Completed,2026-06-16T22:04,UT-VALVE-062,23,Completed
WMS-00332-3,SH-00332,W-GLA,Stock Adjustment,2026-06-17T00:13,UT-VALVE-062,24,Exception
WMS-00332-4,SH-00332,W-LON,Pick Started,2026-06-17T02:30,UT-VALVE-062,14,Exception
WMS-00332-5,SH-00332,W-MAN,Pick Completed,2026-06-17T04:22,UT-VALVE-062,20,Completed
WMS-00333-0,SH-00333,W-LON,ASN Received,2026-06-16T17:32,UT-SENSO-068,20,Open
WMS-00333-1,SH-00333,W-LON,Goods Received,2026-06-16T19:45,UT-SENSO-068,11,Open
WMS-00333-2,SH-00333,W-GLA,Putaway Completed,2026-06-16T21:10,UT-SENSO-068,14,Completed
WMS-00333-3,SH-00333,W-COV,Stock Adjustment,2026-06-16T23:15,UT-SENSO-068,17,Open
WMS-00333-4,SH-00333,W-MAN,Pick Started,2026-06-17T01:54,UT-SENSO-068,6,Open
WMS-00333-5,SH-00333,W-MAN,Pick Completed,2026-06-17T03:55,UT-SENSO-068,13,Exception
WMS-00333-6,SH-00333,W-MAN,Pack Completed,2026-06-17T05:29,UT-SENSO-068,24,Completed
WMS-00333-7,SH-00333,W-MAN,Shipment Created,2026-06-17T07:03,UT-SENSO-068,23,Completed
WMS-00334-0,SH-00334,W-LON,ASN Received,2026-06-04T09:36,UT-PIPEW-083,18,Completed
WMS-00334-1,SH-00334,W-COV,Goods Received,2026-06-04T11:56,UT-PIPEW-083,9,Completed
WMS-00334-2,SH-00334,W-LON,Putaway Completed,2026-06-04T13:17,UT-PIPEW-083,16,Completed
WMS-00334-3,SH-00334,W-COV,Stock Adjustment,2026-06-04T15:27,UT-PIPEW-083,18,Completed
WMS-00334-4,SH-00334,W-COV,Pick Started,2026-06-04T17:28,UT-PIPEW-083,15,Completed
WMS-00334-5,SH-00334,W-MAN,Pick Completed,2026-06-04T19:51,UT-PIPEW-083,3,Open
WMS-00334-6,SH-00334,W-MAN,Pack Completed,2026-06-04T21:28,UT-PIPEW-083,2,Open
WMS-00334-7,SH-00334,W-COV,Shipment Created,2026-06-04T23:02,UT-PIPEW-083,10,Exception
WMS-00335-0,SH-00335,W-COV,ASN Received,2026-06-15T10:52,UT-EV-027,13,Completed
WMS-00335-1,SH-00335,W-GLA,Goods Received,2026-06-15T12:41,UT-EV-027,2,Open
WMS-00335-2,SH-00335,W-LON,Putaway Completed,2026-06-15T14:03,UT-EV-027,5,Open
WMS-00335-3,SH-00335,W-LON,Stock Adjustment,2026-06-15T16:28,UT-EV-027,13,Exception
WMS-00336-0,SH-00336,W-GLA,ASN Received,2026-06-18T18:34,UT-BOILE-022,19,Completed
WMS-00336-1,SH-00336,W-MAN,Goods Received,2026-06-18T20:11,UT-BOILE-022,6,Open
WMS-00336-2,SH-00336,W-MAN,Putaway Completed,2026-06-18T22:15,UT-BOILE-022,7,Completed
WMS-00336-3,SH-00336,W-COV,Stock Adjustment,2026-06-19T00:10,UT-BOILE-022,8,Open
WMS-00336-4,SH-00336,W-COV,Pick Started,2026-06-19T02:02,UT-BOILE-022,5,Open
WMS-00337-0,SH-00337,W-COV,ASN Received,2026-06-04T17:28,UT-PUMP-043,11,Exception
WMS-00337-1,SH-00337,W-LON,Goods Received,2026-06-04T19:20,UT-PUMP-043,20,Exception
WMS-00337-2,SH-00337,W-MAN,Putaway Completed,2026-06-04T21:03,UT-PUMP-043,4,Completed
WMS-00337-3,SH-00337,W-MAN,Stock Adjustment,2026-06-04T23:31,UT-PUMP-043,13,Completed
WMS-00338-0,SH-00338,W-COV,ASN Received,2026-06-19T13:56,UT-VALVE-062,20,Open
WMS-00338-1,SH-00338,W-COV,Goods Received,2026-06-19T15:28,UT-VALVE-062,8,Completed
WMS-00338-2,SH-00338,W-COV,Putaway Completed,2026-06-19T17:36,UT-VALVE-062,19,Completed
WMS-00338-3,SH-00338,W-GLA,Stock Adjustment,2026-06-19T19:20,UT-VALVE-062,5,Open
WMS-00339-0,SH-00339,W-COV,ASN Received,2026-06-03T13:19,UT-BOILE-025,18,Open
WMS-00339-1,SH-00339,W-LON,Goods Received,2026-06-03T15:02,UT-BOILE-025,14,Open
WMS-00339-2,SH-00339,W-LON,Putaway Completed,2026-06-03T17:53,UT-BOILE-025,19,Completed
WMS-00339-3,SH-00339,W-MAN,Stock Adjustment,2026-06-03T19:56,UT-BOILE-025,8,Completed
WMS-00339-4,SH-00339,W-LON,Pick Started,2026-06-03T21:22,UT-BOILE-025,4,Open
WMS-00339-5,SH-00339,W-COV,Pick Completed,2026-06-03T23:10,UT-BOILE-025,11,Open
WMS-00339-6,SH-00339,W-GLA,Pack Completed,2026-06-04T01:27,UT-BOILE-025,9,Completed
WMS-00339-7,SH-00339,W-GLA,Shipment Created,2026-06-04T03:40,UT-BOILE-025,17,Open
WMS-00340-0,SH-00340,W-GLA,ASN Received,2026-06-18T10:28,UT-SENSO-068,6,Exception
WMS-00340-1,SH-00340,W-LON,Goods Received,2026-06-18T12:12,UT-SENSO-068,19,Open
WMS-00340-2,SH-00340,W-MAN,Putaway Completed,2026-06-18T14:41,UT-SENSO-068,1,Completed
WMS-00340-3,SH-00340,W-MAN,Stock Adjustment,2026-06-18T16:50,UT-SENSO-068,6,Completed
WMS-00341-0,SH-00341,W-MAN,ASN Received,2026-06-20T08:24,UT-SENSO-012,1,Exception
WMS-00341-1,SH-00341,W-COV,Goods Received,2026-06-20T10:26,UT-SENSO-012,1,Exception
WMS-00341-2,SH-00341,W-MAN,Putaway Completed,2026-06-20T12:29,UT-SENSO-012,16,Exception
WMS-00342-0,SH-00342,W-GLA,ASN Received,2026-06-13T09:08,UT-BOILE-042,7,Exception
WMS-00342-1,SH-00342,W-COV,Goods Received,2026-06-13T11:24,UT-BOILE-042,12,Open
WMS-00342-2,SH-00342,W-GLA,Putaway Completed,2026-06-13T13:07,UT-BOILE-042,24,Completed
WMS-00342-3,SH-00342,W-LON,Stock Adjustment,2026-06-13T15:11,UT-BOILE-042,15,Open
WMS-00342-4,SH-00342,W-LON,Pick Started,2026-06-13T17:33,UT-BOILE-042,12,Open
WMS-00342-5,SH-00342,W-LON,Pick Completed,2026-06-13T19:57,UT-BOILE-042,2,Open
WMS-00343-0,SH-00343,W-LON,ASN Received,2026-06-06T17:36,UT-EV-027,9,Open
WMS-00343-1,SH-00343,W-COV,Goods Received,2026-06-06T19:10,UT-EV-027,12,Open
WMS-00343-2,SH-00343,W-GLA,Putaway Completed,2026-06-06T21:47,UT-EV-027,8,Open
WMS-00343-3,SH-00343,W-MAN,Stock Adjustment,2026-06-06T23:26,UT-EV-027,18,Exception
WMS-00344-0,SH-00344,W-MAN,ASN Received,2026-06-06T11:29,UT-BOILE-036,17,Exception
WMS-00344-1,SH-00344,W-GLA,Goods Received,2026-06-06T13:17,UT-BOILE-036,7,Open
WMS-00344-2,SH-00344,W-COV,Putaway Completed,2026-06-06T15:25,UT-BOILE-036,24,Open
WMS-00344-3,SH-00344,W-COV,Stock Adjustment,2026-06-06T17:34,UT-BOILE-036,15,Exception
WMS-00344-4,SH-00344,W-GLA,Pick Started,2026-06-06T19:56,UT-BOILE-036,14,Open
WMS-00345-0,SH-00345,W-MAN,ASN Received,2026-06-08T14:28,UT-SENSO-060,9,Open
WMS-00345-1,SH-00345,W-MAN,Goods Received,2026-06-08T16:13,UT-SENSO-060,1,Open
WMS-00345-2,SH-00345,W-LON,Putaway Completed,2026-06-08T18:41,UT-SENSO-060,15,Exception
WMS-00345-3,SH-00345,W-MAN,Stock Adjustment,2026-06-08T20:01,UT-SENSO-060,13,Open
WMS-00346-0,SH-00346,W-COV,ASN Received,2026-06-06T10:44,UT-VALVE-016,15,Completed
WMS-00346-1,SH-00346,W-GLA,Goods Received,2026-06-06T12:41,UT-VALVE-016,18,Open
WMS-00346-2,SH-00346,W-COV,Putaway Completed,2026-06-06T14:34,UT-VALVE-016,13,Exception
WMS-00346-3,SH-00346,W-LON,Stock Adjustment,2026-06-06T16:01,UT-VALVE-016,14,Open
WMS-00347-0,SH-00347,W-MAN,ASN Received,2026-06-13T10:20,UT-PUMP-024,10,Exception
WMS-00347-1,SH-00347,W-COV,Goods Received,2026-06-13T12:07,UT-PUMP-024,10,Open
WMS-00347-2,SH-00347,W-LON,Putaway Completed,2026-06-13T14:28,UT-PUMP-024,1,Open
WMS-00348-0,SH-00348,W-GLA,ASN Received,2026-06-18T15:56,UT-EV-023,19,Exception
WMS-00348-1,SH-00348,W-MAN,Goods Received,2026-06-18T17:57,UT-EV-023,21,Exception
WMS-00348-2,SH-00348,W-COV,Putaway Completed,2026-06-18T19:21,UT-EV-023,1,Completed
WMS-00348-3,SH-00348,W-LON,Stock Adjustment,2026-06-18T21:49,UT-EV-023,2,Completed
WMS-00348-4,SH-00348,W-LON,Pick Started,2026-06-18T23:03,UT-EV-023,20,Completed
WMS-00348-5,SH-00348,W-LON,Pick Completed,2026-06-19T01:40,UT-EV-023,10,Completed
WMS-00348-6,SH-00348,W-LON,Pack Completed,2026-06-19T03:56,UT-EV-023,2,Completed
WMS-00348-7,SH-00348,W-COV,Shipment Created,2026-06-19T05:32,UT-EV-023,21,Exception
WMS-00349-0,SH-00349,W-COV,ASN Received,2026-06-15T10:33,UT-BOILE-067,5,Completed
WMS-00349-1,SH-00349,W-MAN,Goods Received,2026-06-15T12:39,UT-BOILE-067,4,Open
WMS-00349-2,SH-00349,W-COV,Putaway Completed,2026-06-15T14:40,UT-BOILE-067,6,Open
WMS-00350-0,SH-00350,W-COV,ASN Received,2026-06-09T11:15,UT-METER-087,20,Open
WMS-00350-1,SH-00350,W-LON,Goods Received,2026-06-09T13:00,UT-METER-087,5,Open
WMS-00350-2,SH-00350,W-MAN,Putaway Completed,2026-06-09T15:24,UT-METER-087,11,Completed
WMS-00350-3,SH-00350,W-GLA,Stock Adjustment,2026-06-09T17:02,UT-METER-087,12,Open
WMS-00350-4,SH-00350,W-MAN,Pick Started,2026-06-09T19:44,UT-METER-087,14,Open
WMS-00350-5,SH-00350,W-COV,Pick Completed,2026-06-09T21:44,UT-METER-087,18,Open
WMS-00351-0,SH-00351,W-MAN,ASN Received,2026-06-08T14:38,UT-BOILE-036,17,Open
WMS-00351-1,SH-00351,W-MAN,Goods Received,2026-06-08T16:10,UT-BOILE-036,14,Exception
WMS-00351-2,SH-00351,W-MAN,Putaway Completed,2026-06-08T18:00,UT-BOILE-036,13,Open
WMS-00351-3,SH-00351,W-LON,Stock Adjustment,2026-06-08T20:04,UT-BOILE-036,15,Exception
WMS-00351-4,SH-00351,W-LON,Pick Started,2026-06-08T22:11,UT-BOILE-036,7,Open
WMS-00352-0,SH-00352,W-MAN,ASN Received,2026-06-19T17:25,UT-SENSO-079,1,Completed
WMS-00352-1,SH-00352,W-COV,Goods Received,2026-06-19T19:57,UT-SENSO-079,3,Open
WMS-00352-2,SH-00352,W-GLA,Putaway Completed,2026-06-19T21:03,UT-SENSO-079,21,Exception
WMS-00352-3,SH-00352,W-LON,Stock Adjustment,2026-06-19T23:59,UT-SENSO-079,13,Completed
